0.001 0.999561084392145
0.001047128546973 0.999518746968517
0.001096478193886 0.999472326597767
0.001148153617951 0.999421429706432
0.001202264429667 0.999365624819119
0.001258925416114 0.999304438903502
0.001318256730415 0.999237353438755
0.001380384266497 0.999163799908966
0.001445439758843 0.999083155203162
0.001513561273364 0.998994736112238
0.001584893203337 0.99889779395671
0.001659586902882 0.998791507869798
0.001737800807284 0.998674978159556
0.001819700818651 0.998547218695851
0.001905460723194 0.9984071485351
0.001995262369737 0.998253583178008
0.002089296096445 0.998085224639357
0.002187761641965 0.997900649675571
0.002290867728226 0.997698299428476
0.002398832892681 0.997476465820582
0.002511886465984 0.997233276258023
0.002630267912477 0.996966680515491
0.002754228688218 0.996674430869809
0.002884031558541 0.996354066269928
0.003019951645797 0.996002891099567
0.003162277660168 0.995617951324584
0.003311311069399 0.995196014169937
0.003467368675841 0.994733536480081
0.003630780567633 0.994226643904645
0.003801893817104 0.993671090838798
0.003981071924087 0.993062229860139
0.004168693880474 0.992394980774773
0.004365158178619 0.99166377946032
0.004570882172174 0.990862538668746
0.004786301002054 0.989984608523741
0.005011872198702 0.989022710686551
0.005248074948228 0.987968888571107
0.005495408859251 0.986814457513759
0.00575439924701 0.985549920751945
0.006025595463792 0.984164911359753
0.006309573617993 0.982648108828707
0.006606934371264 0.980987176237466
0.006918309291409 0.979168646074992
0.00724435983937 0.97717783859664
0.007585775667003 0.974998782574751
0.007943281911173 0.972614074501867
0.008317638030661 0.97000478233418
0.008709635851747 0.967150354486223
0.009120107942952 0.964028450745511
0.009549926279631 0.960614834662577
0.01 0.956883276355092
0.010471285020628 0.952805357491751
0.010964780998322 0.948350375729074
0.011481534702219 0.94348520053147
0.012022645534207 0.938174109132032
0.012589254809065 0.932378791577757
0.013182567530303 0.92605804786772
0.013803842191348 0.919167814418092
0.014454396596537 0.911661058771732
0.015135610656353 0.903487734388551
0.015848933664758 0.894594719027704
0.01659587016767 0.884926074290707
0.0173780086691 0.874422833803524
0.018197008186509 0.863023393685368
0.019054605924363 0.850663739644341
0.019952620958975 0.837277839704686
0.020892963831896 0.822798084875549
0.021877617920945 0.807156334522567
0.022908677282261 0.790284284686148
0.023988328926813 0.772114914804567
0.025118862936123 0.752583769444045
0.026302677319822 0.731630613828745
0.027542290662215 0.709201276718509
0.028840317564503 0.685250533541877
0.030199518530333 0.659744031523543
0.031622776601684 0.632661950397464
0.033113110693987 0.604002425311649
0.034673681999633 0.573785506714528
0.036307800693277 0.542057493401027
0.038018943388945 0.508895368355709
0.039810719240875 0.474412427351169
0.041686938804739 0.438761943844179
