   1.0000000000000000E-003   7.8917149031650133     
   1.0471285469730526E-003   7.9242363146861203     
   1.0964781938858966E-003   7.9276046323763287     
   1.1481536179513761E-003   7.9241556796296830     
   1.2022644296672779E-003   33909481.894949093     
   1.2589254161136903E-003   33938716.275201879     
   1.3182567304148344E-003   33932254.903419830     
   1.3803842664973900E-003   33918351.603259362     
   1.4454397588431849E-003   33890072.322909117     
   1.5135612733636116E-003   33913931.619597167     
   1.5848932033370284E-003   33901388.924447753     
   1.6595869028821683E-003   33889473.729928218     
   1.7378008072840095E-003   33868035.150223710     
   1.8197008186508767E-003   33895140.695073642     
   1.9054607231935375E-003   33884976.702773288     
   1.9952623697367423E-003   33876304.538374752     
   2.0892960964446444E-003   33857085.194159329     
   2.1877616419650825E-003   33880461.585673027     
   2.2908677282260773E-003   33881257.548705481     
   2.3988328926813096E-003   33870277.803291142     
   2.5118864659839069E-003   33845273.358251095     
   2.6302679124774694E-003   33859544.428182915     
   2.7542286882180273E-003   33852860.747097783     
   2.8840315585411586E-003   33835542.120812282     
   3.0199516457969549E-003   33797624.408821218     
   3.1622776601683794E-003   33811577.645731874     
   3.3113110693986712E-003   33783264.899759032     
   3.4673686758414659E-003   33759943.024518862     
   3.6307805676332387E-003   33715646.112464495     
   3.8018938171044008E-003   33730557.563827693     
   3.9810719240874811E-003   33696863.721704617     
   4.1686938804738677E-003   33670360.270752370     
   4.3651581786188299E-003   33627394.691052809     
   4.5708821721737909E-003   33639376.050701268     
   4.7863010020537545E-003   33602130.946661778     
   5.0118721987020753E-003   33560525.498024583     
   5.2480749482277083E-003   33505280.035583816     
   5.4954088592508209E-003   33503397.282015290     
   5.7543992470097793E-003   33453316.625763938     
   6.0255954637924722E-003   33391931.793663573     
   6.3095736179931217E-003   33317717.397861335     
   6.6069343712638990E-003   33291464.206192501     
   6.9183092914085849E-003   33214430.738500409     
   7.2443598393700107E-003   33136445.051417414     
   7.5857756670031961E-003   33040042.711070012     
   7.9432819111732549E-003   32993608.703152012     
   8.3176380306613455E-003   32885706.778913654     
   8.7096358517467290E-003   32783706.319848053     
   9.1201079429517364E-003   32656431.176056664     
   9.5499262796311189E-003   32593738.790746868     
   1.0000000000000000E-002   32460176.164278090     
   1.0471285020627684E-002   32311257.780240912     
   1.0964780998322170E-002   32141518.010490138     
   1.1481534702219401E-002   32023246.795302358     
   1.2022645534206599E-002   31837286.737182371     
   1.2589254809065389E-002   31626693.989854485     
   1.3182567530303143E-002   31389650.430659570     
   1.3803842191347617E-002   31187707.380575601     
   1.4454396596536672E-002   30912371.243748069     
   1.5135610656352622E-002   30627020.713699821     
   1.5848933664757599E-002   30302617.197905932     
   1.6595870167669807E-002   30013861.032898884     
   1.7378008669100269E-002   29637315.512114726     
   1.8197008186508767E-002   29247699.370340917     
   1.9054605924362859E-002   28808915.009708479     
   1.9952620958974432E-002   28412661.027112953     
   2.0892963831896191E-002   27909376.517378587     
   2.1877617920945058E-002   27373127.378735192     
   2.2908677282260773E-002   26784152.370905597     
   2.3988328926813095E-002   26215144.674000386     
   2.5118862936122772E-002   25541527.623753466     
   2.6302677319822228E-002   24824263.782652110     
   2.7542290662215266E-002   24050543.846702736     
   2.8840317564502845E-002   23259081.051128652     
   3.0199518530332412E-002   22380169.998687863     
   3.1622776601683791E-002   21456383.615896508     
   3.3113110693986710E-002   20474602.480798587     
   3.4673681999632937E-002   19468136.357338052     
   3.6307800693276417E-002   18377027.702513918     
   3.8018943388944661E-002   17248783.594128862     
   3.9810719240874815E-002   16074986.569802133     
   4.1686938804738671E-002   14891174.709305190     
   4.3651581786188297E-002   13632602.030877341     
   4.5708815448441777E-002   12363939.481503056     
   4.7863003451590357E-002   11085360.697799526     
   5.0118728865553519E-002   9816719.4412272274     
   5.2480749482277086E-002   8532924.8997292090     
   5.4954088592508214E-002   7287940.1754756691     
   5.7543992470097789E-002   6094604.9815398194     
   6.0255954637924720E-002   4957819.3058853317     
   6.3095727520372236E-002   3899897.3414091994     
   6.6069352780311272E-002   2944544.4439455769     
   6.9183102409103941E-002   2112408.1685653110     
   7.2443598393700112E-002   1404692.2907082546     
   7.5857756670031959E-002   843830.15478133655     
   7.9432819111732542E-002   434623.40699305228     
   8.3176368891091340E-002   181629.28857627179     
   8.7096370470987491E-002   72688.768020288931     
   9.1201091946389062E-002   98797.270207459398     
   9.5499262796311185E-002   234527.59352014511     
  0.10000000000000001        456118.31801295589     
  0.10471285020627684        723271.49930576002     
  0.10964780998322171        998976.48519984144     
  0.11481534702219401        1245126.7298537272     
  0.12022642234116694        1429532.8995948089     
  0.12589251353447187        1523967.3630185772     
  0.13182563911826833        1517967.5428115050     
  0.13803845980358334        1414560.0944807227     
  0.14454400564117789        1232915.1541473703     
  0.15135614810919895        999241.13482622895     
  0.15848933664757600        752826.19603285193     
  0.16595870167669807        528195.76807661331     
  0.17378008669100270        351393.35334405617     
  0.18197008186508767        230676.89597763537     
  0.19054605924362858        163917.14368497269     
  0.19952620958974432        135832.17469320993     
  0.20892958096997094        126861.07057946570     
  0.21877611915768752        119386.62000103356     
  0.22908670994069508        108478.78876599326     
  0.23988335511359204        97579.112894465041     
  0.25118869830988677        90048.650805747966     
  0.26302684539632837        84274.386420137627     
  0.27542290662215269        76573.711791013295     
  0.28840317564502843        60795.159198978756     
  0.30199518530332409        37163.524535261859     
  0.31622776601683794        13672.472666715452     
  0.33113110693986708        3327.0893860199767     
  0.34673681999632938        11565.729278833904     
  0.36307800693276415        31369.102700887579     
  0.38018932953144075        44710.627607904709     
  0.39810708313250576        38410.052196256576     
  0.41686927362111875        18165.442856662899     
  0.43651593768092245        4767.6571000611166     
  0.45708827995034906        9266.0730333364027     
  0.47863016589485630        19274.791076528978     
  0.50118728865553519        19849.271606749222     
  0.52480749482277089        14437.051449370489     
  0.54954088592508210        10089.624520502713     
  0.57543992470097793        8057.9877975196459     
  0.60255954637924725        11275.831565408007     
  0.63095727520372236        14332.275891976404     
  0.66069334644967959        9413.1476422547603     
  0.69183083419069069        6883.6689930696566     
  0.72443578508693340        10908.185955984005     
  0.75857777492195033        10300.076211536878     
  0.79432840915212966        7303.8731664110464     
  0.83176391722137133        8337.6894236557091     
  0.87096370470987494        9477.9406999238126     
  0.91201091946389068        7633.3850908707072     
  0.95499262796311191        8353.7436568409776     
   1.0000000000000000        8964.8240384293877     
   1.0471285020627683        7854.0451479462063     
   1.0964780998322170        9122.0706931678596     
   1.1481534702219400        8734.3051924520569     
   1.2022642234116694        9691.3743120521722     
   1.2589251353447188        9843.1535167022885     
   1.3182563911826832        10457.319973071024     
   1.3803845980358336        10188.993146836425     
   1.4454400564117789        10037.573486734880     
   1.5135614810919895        8936.1954737485776     
   1.5848933664757601        8381.8426746627301     
   1.6595870167669806        7101.9298559969175     
   1.7378008669100269        6245.4093921652420     
